Site_ID,Machines_Per_Room,Current_Technology_Type,Revenue_Per_Machine_Last_12_Months,Digital_Payment_Percentage,Parent_Tier,Child_Tier,Setup_Configuration,Materials_Required,Rollout_Cost
Site_308,42,Type_A,15635.69393,34.14594843,Enterprise,Silver,Premium,5,1065.270259
Site_309,42,Type_D,6603.153846,23.38840672,Small Business,Silver,Compact,7,1899.531517
Site_310,49,Type_C,13509.68329,15.40785603,Small Business,Bronze,Standard,5,4486.649515
Site_311,12,Type_D,8848.441756,38.63958858,Small Business,Gold,Compact,8,3987.178125
Site_312,31,Type_B,19443.90313,91.1395286,Mid-Market,Gold,Standard,4,3808.630473
Site_313,31,Type_C,12253.1847,51.23721903,Mid-Market,Gold,Standard,2,4088.015625
Site_314,38,Type_D,17089.88825,92.23506653,Small Business,Gold,Premium,3,1712.380502
Site_315,25,Type_D,13253.39813,59.2456969,Enterprise,Silver,Premium,8,4493.487608
Site_316,34,Type_B,5651.187993,59.28935109,Small Business,Silver,Premium,7,1117.865188
Site_317,37,Type_D,14497.27063,93.39901559,Small Business,Bronze,Compact,2,2013.55577
Site_318,32,Type_D,19271.05013,65.1179466,Enterprise,Bronze,Premium,6,3140.366535
Site_319,37,Type_B,14024.1773,88.90019012,Small Business,Gold,Standard,9,963.0728975
Site_320,9,Type_C,17287.83289,19.176479,Enterprise,Bronze,Premium,4,3785.585845
Site_321,23,Type_D,18263.09695,5.231197404,Mid-Market,Bronze,Premium,9,2242.607217
Site_322,8,Type_D,8421.196579,92.76835247,Mid-Market,Gold,Compact,2,4029.825495
Site_323,39,Type_D,8180.672599,4.488479271,Enterprise,Gold,Compact,2,2718.033285
Site_324,21,Type_A,14164.71483,47.74234007,Mid-Market,Bronze,Standard,9,1313.93536
Site_325,48,Type_B,11165.42705,70.0434322,Mid-Market,Silver,Compact,7,3806.428151
Site_326,32,Type_A,17597.91954,92.31379247,Enterprise,Bronze,Premium,7,1634.647801
Site_327,34,Type_B,18500.34685,49.93757319,Mid-Market,Bronze,Compact,1,2708.646356
Site_328,33,Type_C,10301.32069,20.54844555,Small Business,Silver,Standard,6,839.8997112
Site_329,10,Type_C,8553.058385,29.29135227,Small Business,Silver,Premium,7,3280.399945
Site_330,39,Type_D,16707.88273,94.97739885,Enterprise,Gold,Standard,6,3496.359948
Site_331,45,Type_B,9122.090533,92.70981646,Mid-Market,Gold,Compact,6,2204.033945
Site_332,41,Type_C,17339.21478,59.71267174,Small Business,Bronze,Compact,2,4794.902511
Site_333,28,Type_B,11356.0738,70.4709506,Small Business,Silver,Standard,6,4433.760147
Site_334,33,Type_C,15013.24849,76.76156769,Mid-Market,Gold,Premium,4,3685.734121
Site_335,35,Type_A,6433.029708,71.89955011,Mid-Market,Bronze,Compact,9,3711.434335
Site_336,39,Type_C,14357.88987,19.65172567,Small Business,Silver,Compact,1,1635.807717
Site_337,37,Type_A,11776.51518,7.077194637,Small Business,Bronze,Premium,8,3455.66854
Site_338,25,Type_C,13799.12695,59.48973055,Enterprise,Gold,Compact,5,1391.928194
Site_339,36,Type_D,7520.213116,9.388899787,Enterprise,Gold,Standard,1,1148.014508
Site_340,27,Type_A,16053.10617,67.85042988,Small Business,Silver,Compact,4,4997.605524
Site_341,37,Type_C,17941.95616,52.35630137,Enterprise,Bronze,Compact,1,3300.691692
Site_342,7,Type_D,8251.097001,77.39710022,Small Business,Silver,Premium,6,2439.445427
Site_343,22,Type_A,6435.718333,35.95239578,Small Business,Gold,Standard,2,1796.740353
Site_344,29,Type_D,5354.578791,2.101888483,Enterprise,Gold,Premium,5,3217.641996
Site_345,46,Type_B,14629.57251,39.6506904,Enterprise,Bronze,Compact,7,723.170787
Site_346,35,Type_B,14106.41054,64.21859159,Mid-Market,Bronze,Compact,2,926.0644573
Site_347,7,Type_A,13200.46119,35.2182554,Mid-Market,Bronze,Premium,6,647.8551398
Site_348,44,Type_C,8479.206442,87.70793215,Mid-Market,Silver,Premium,6,2746.26425
Site_349,28,Type_A,10863.58994,11.13409197,Small Business,Bronze,Premium,5,3202.729831
Site_350,36,Type_D,13917.14503,49.69160492,Enterprise,Bronze,Standard,5,781.1589261
Site_351,26,Type_C,12451.50288,55.0650258,Small Business,Gold,Compact,3,3745.510104
Site_352,27,Type_B,19816.7828,41.41352115,Enterprise,Gold,Premium,2,1536.777822
Site_353,6,Type_C,7046.596288,37.52161372,Small Business,Bronze,Compact,7,3583.406542
Site_354,31,Type_B,15427.16831,92.82241938,Mid-Market,Bronze,Standard,1,4918.53713
Site_355,46,Type_C,11064.78152,31.73827788,Mid-Market,Gold,Standard,6,3609.976415
Site_356,6,Type_C,11422.99422,75.80683197,Mid-Market,Bronze,Standard,6,4474.368738
Site_357,30,Type_C,15763.96648,28.60473675,Small Business,Silver,Standard,3,4766.89328
Site_358,21,Type_D,15386.54227,17.74652056,Enterprise,Silver,Compact,2,2690.379718
Site_359,44,Type_D,19868.83991,19.60414924,Enterprise,Silver,Standard,2,3660.462407
Site_360,37,Type_A,6925.914342,44.74990326,Mid-Market,Bronze,Standard,9,4333.861641
Site_361,13,Type_A,6561.644741,47.98301077,Mid-Market,Gold,Premium,5,2104.740108
Site_362,47,Type_B,15865.08226,85.71240387,Mid-Market,Bronze,Standard,7,1676.287925
Site_363,43,Type_D,13675.80376,22.46538496,Mid-Market,Bronze,Premium,5,4759.693578
Site_364,33,Type_B,9112.409998,72.85906196,Enterprise,Gold,Standard,7,3768.365752
Site_365,46,Type_A,6191.290535,50.33045772,Small Business,Gold,Standard,4,1488.5696
Site_366,30,Type_B,6284.873744,71.57259071,Small Business,Gold,Premium,8,2520.875267
Site_367,39,Type_A,18412.86312,86.6171637,Small Business,Silver,Standard,7,4084.032963
Site_368,29,Type_D,7878.009871,37.04423031,Small Business,Bronze,Compact,5,2961.783459
Site_369,28,Type_C,9850.573432,94.56679652,Mid-Market,Gold,Compact,6,3424.784442
Site_370,17,Type_D,8399.846033,25.13547659,Mid-Market,Bronze,Standard,5,3891.956909
Site_371,11,Type_B,10324.94459,68.24132047,Mid-Market,Silver,Compact,7,3299.04135
Site_372,40,Type_B,6041.357641,99.9865307,Small Business,Silver,Premium,2,2930.356949
Site_373,49,Type_D,12785.89686,48.88708608,Mid-Market,Gold,Standard,5,3873.26428
Site_374,24,Type_D,6014.188454,95.31480915,Mid-Market,Gold,Standard,3,3774.033659
Site_375,5,Type_A,17005.34762,72.38304422,Enterprise,Bronze,Premium,9,3334.425801
Site_376,12,Type_B,8505.681229,29.30235125,Enterprise,Gold,Premium,6,2119.05236
Site_377,20,Type_B,13100.17872,93.73103784,Mid-Market,Bronze,Premium,3,2326.154415
Site_378,18,Type_D,18201.18631,16.06615076,Enterprise,Gold,Standard,7,4866.97347
Site_379,16,Type_C,14763.16054,99.61800773,Enterprise,Bronze,Premium,4,1005.736695
Site_380,27,Type_B,12994.3668,75.31761308,Mid-Market,Bronze,Premium,3,1708.272128
Site_381,19,Type_C,9865.006297,25.90959438,Mid-Market,Bronze,Compact,8,2715.807916
Site_382,32,Type_D,9995.028696,68.37298503,Mid-Market,Bronze,Compact,4,4265.283588
Site_383,38,Type_D,15042.30433,89.81076119,Mid-Market,Silver,Standard,1,1236.540487
Site_384,6,Type_A,19912.09042,63.97660812,Small Business,Bronze,Compact,6,1746.295782
Site_385,36,Type_B,14927.58785,72.96067136,Small Business,Gold,Compact,1,796.0919801
Site_386,27,Type_C,13366.75126,15.72880978,Mid-Market,Silver,Premium,5,3676.933697
Site_387,26,Type_A,15959.75765,68.66520824,Enterprise,Silver,Premium,7,1571.94246
Site_388,29,Type_B,11978.08418,21.10675282,Mid-Market,Bronze,Compact,6,2249.036378
Site_389,26,Type_A,5902.135139,10.81278552,Mid-Market,Silver,Compact,2,2496.656512
Site_390,26,Type_D,13434.45224,56.61825804,Enterprise,Bronze,Compact,4,4510.91271
Site_391,46,Type_B,19364.37927,9.005685615,Small Business,Gold,Standard,2,2350.986306
Site_392,10,Type_A,7629.544135,62.2681946,Mid-Market,Bronze,Standard,1,1153.51259
Site_393,19,Type_A,15350.07336,3.592158351,Mid-Market,Silver,Standard,3,2859.417223
Site_394,47,Type_C,8014.00533,91.07104755,Small Business,Gold,Compact,3,4833.310976
Site_395,41,Type_A,13037.41527,31.29807335,Small Business,Bronze,Compact,7,3234.585385
Site_396,37,Type_B,6450.146745,50.61859595,Enterprise,Gold,Standard,1,4925.242492
Site_397,12,Type_B,11755.56404,61.23511945,Small Business,Gold,Standard,9,4284.98289
Site_398,48,Type_C,16342.44993,36.72881213,Small Business,Silver,Compact,6,661.845903
Site_399,48,Type_B,10213.57286,29.61429084,Small Business,Gold,Premium,4,3462.798179
Site_400,9,Type_D,14973.67587,99.56367303,Enterprise,Silver,Standard,3,1790.450949
Site_401,43,Type_B,16931.74941,83.30469113,Small Business,Gold,Compact,3,3018.27585
Site_402,8,Type_B,18907.66729,28.69539494,Small Business,Bronze,Compact,2,1757.053359
Site_403,10,Type_A,8519.631228,33.36145864,Enterprise,Gold,Premium,2,2069.916875
Site_404,49,Type_A,10989.73874,3.395249487,Small Business,Bronze,Compact,5,4654.259203
Site_405,36,Type_B,7286.2402,23.89622097,Small Business,Bronze,Compact,9,1429.894332
Site_406,34,Type_C,19887.25253,4.922729227,Enterprise,Gold,Standard,2,4433.491031
Site_407,39,Type_A,18905.01452,29.74594985,Mid-Market,Bronze,Standard,2,637.0601363
Site_408,44,Type_C,13099.35695,70.19477914,Enterprise,Gold,Premium,6,908.9444227
Site_409,20,Type_B,17630.49942,89.46350777,Small Business,Gold,Premium,2,4346.037686
Site_410,17,Type_B,12814.36966,21.81761367,Small Business,Bronze,Compact,4,3337.502139
Site_411,46,Type_D,14353.78532,35.58507785,Small Business,Bronze,Standard,6,3862.562621
Site_412,34,Type_A,6336.866482,95.18139876,Enterprise,Silver,Premium,5,1442.379519
Site_413,23,Type_B,16329.05631,63.99495341,Small Business,Bronze,Premium,1,2916.87555
Site_414,21,Type_D,6915.702255,4.320018452,Small Business,Silver,Premium,6,3817.486506
Site_415,23,Type_A,17391.01445,49.95988543,Enterprise,Bronze,Compact,1,3322.913617
Site_416,32,Type_B,16730.42132,56.7270864,Mid-Market,Gold,Standard,3,2622.644451
Site_417,30,Type_B,15631.17047,54.23003948,Mid-Market,Bronze,Premium,5,4819.027039
Site_418,41,Type_A,5542.405708,79.1117276,Small Business,Gold,Standard,5,3542.708001
Site_419,30,Type_A,9546.925339,63.12928291,Enterprise,Gold,Premium,6,4584.878601
Site_420,27,Type_A,8946.688549,63.0186744,Small Business,Gold,Premium,8,3783.967302
Site_421,13,Type_B,10402.04611,94.76449798,Enterprise,Silver,Standard,5,3809.585879
Site_422,16,Type_B,6314.641201,23.24323715,Enterprise,Bronze,Standard,1,860.0822139
Site_423,5,Type_D,19054.36735,58.34955681,Mid-Market,Gold,Standard,5,2117.590798
Site_424,5,Type_C,13307.03361,17.78201132,Mid-Market,Gold,Compact,3,4362.66233
Site_425,38,Type_A,9582.86466,14.96519989,Enterprise,Silver,Premium,4,1546.71738
Site_426,36,Type_B,10954.72276,78.80059453,Small Business,Bronze,Compact,8,1019.776398
Site_427,29,Type_B,11708.03811,34.26465178,Mid-Market,Bronze,Standard,7,1967.477255
Site_428,44,Type_A,14008.915,52.77181958,Small Business,Silver,Premium,5,1491.970482
Site_429,49,Type_C,12735.19142,11.98432621,Mid-Market,Silver,Compact,2,4663.796877
Site_430,5,Type_A,18790.8796,78.42593208,Mid-Market,Bronze,Premium,6,4405.849889
Site_431,20,Type_C,12454.45224,32.21867997,Small Business,Silver,Compact,6,2748.574536
Site_432,43,Type_B,19882.37022,39.22478777,Mid-Market,Bronze,Standard,6,776.0474352
Site_433,9,Type_C,17771.37437,70.46985224,Mid-Market,Bronze,Compact,9,3715.530557
Site_434,26,Type_D,8127.657715,86.33990963,Small Business,Gold,Premium,8,3305.352791
Site_435,33,Type_B,18958.92822,34.83602395,Mid-Market,Gold,Premium,8,4867.496018
Site_436,7,Type_D,6745.495968,26.14025419,Mid-Market,Bronze,Premium,1,3015.289581
Site_437,16,Type_A,17261.74563,68.43726562,Mid-Market,Bronze,Premium,5,2013.771755
Site_438,30,Type_A,10709.3494,35.5167396,Small Business,Bronze,Standard,7,2835.597621
Site_439,20,Type_A,18169.61481,60.48690924,Enterprise,Bronze,Compact,6,4906.684811
Site_440,41,Type_C,18020.85035,28.67931167,Small Business,Bronze,Standard,5,3633.630946
Site_441,26,Type_B,17088.881,80.07847251,Enterprise,Bronze,Standard,8,3523.892621
Site_442,33,Type_A,16850.45654,10.97849974,Mid-Market,Silver,Standard,3,1583.067154
Site_443,18,Type_A,9570.187086,71.25904035,Enterprise,Bronze,Premium,6,3846.211329
Site_444,32,Type_B,6213.789246,63.22140122,Small Business,Silver,Premium,5,3876.223233
Site_445,9,Type_A,11044.70268,94.19080479,Small Business,Silver,Premium,8,1927.800427
Site_446,34,Type_D,7602.867725,88.84877877,Mid-Market,Bronze,Compact,4,2676.712246
Site_447,9,Type_B,15424.26633,48.41380973,Enterprise,Bronze,Premium,8,1825.714998
Site_448,16,Type_B,10191.4959,73.24073233,Mid-Market,Silver,Compact,2,1664.172816
Site_449,20,Type_B,19634.15301,16.45197743,Mid-Market,Silver,Premium,9,616.5323161
Site_450,30,Type_D,14614.58116,98.53066113,Small Business,Bronze,Premium,9,1783.452851
Site_451,30,Type_B,17337.20845,62.09059513,Enterprise,Bronze,Standard,6,2992.864774
Site_452,25,Type_D,6987.870091,66.26544532,Enterprise,Silver,Standard,4,507.205344
Site_453,43,Type_B,17930.21723,98.06723691,Enterprise,Silver,Standard,4,1774.485877
Site_454,40,Type_C,18841.35786,87.5631601,Enterprise,Silver,Compact,6,4466.346495
Site_455,37,Type_A,12305.92878,58.63573251,Mid-Market,Gold,Compact,5,3171.418633
Site_456,34,Type_C,14093.79407,50.71354156,Mid-Market,Silver,Premium,6,3235.382708
Site_457,41,Type_A,16472.14701,59.57102527,Small Business,Gold,Compact,7,2315.139373
Site_458,27,Type_D,7622.579409,46.90623216,Mid-Market,Bronze,Premium,7,3544.124646
Site_459,14,Type_C,12538.49115,40.48683251,Mid-Market,Bronze,Compact,9,1354.697448
Site_460,9,Type_B,10979.94542,99.00761789,Small Business,Silver,Compact,8,4184.360647
Site_461,40,Type_A,7195.609882,53.59048405,Small Business,Bronze,Compact,6,1025.10104
Site_462,38,Type_A,10513.01633,3.650075911,Small Business,Bronze,Standard,6,3452.006096
Site_463,35,Type_C,6022.584641,48.09677199,Mid-Market,Bronze,Compact,5,2035.171966
Site_464,14,Type_D,5387.178604,32.24577325,Mid-Market,Bronze,Standard,1,3863.808368
Site_465,23,Type_C,7027.494337,68.81361421,Small Business,Gold,Standard,9,2973.940481
Site_466,36,Type_D,19446.72667,22.60086218,Small Business,Gold,Compact,9,2535.588673
Site_467,5,Type_D,13242.94304,22.70785181,Small Business,Silver,Premium,9,1262.400809
Site_468,9,Type_A,19487.33242,47.87039523,Mid-Market,Silver,Premium,8,3365.696589
Site_469,49,Type_C,11487.46817,2.398617672,Mid-Market,Silver,Premium,3,4886.464295
Site_470,8,Type_C,9677.241996,87.44497852,Enterprise,Bronze,Compact,1,4215.215412
Site_471,20,Type_D,12592.12794,98.30523351,Mid-Market,Bronze,Premium,8,770.0368667
Site_472,28,Type_C,11592.67533,22.98417882,Mid-Market,Gold,Standard,7,2193.032203
Site_473,20,Type_B,6584.970264,19.28444626,Mid-Market,Gold,Premium,5,4665.123541
Site_474,6,Type_B,14612.39472,87.97927709,Small Business,Silver,Compact,7,2763.696864
Site_475,32,Type_C,8240.572738,73.4417167,Mid-Market,Gold,Premium,4,3479.503216
Site_476,36,Type_C,14293.81932,98.24476366,Small Business,Gold,Standard,9,4606.697055
Site_477,31,Type_D,14753.01639,70.66913892,Enterprise,Gold,Compact,2,4432.076107
Site_478,24,Type_B,7280.372797,22.68581261,Enterprise,Gold,Premium,9,2758.19169
Site_479,28,Type_B,5920.244407,48.20394723,Small Business,Gold,Compact,9,2469.408362
Site_480,16,Type_A,16711.42379,65.19044068,Small Business,Silver,Compact,5,2028.616783
Site_481,39,Type_D,11897.00636,62.82607051,Small Business,Silver,Compact,1,3735.587494
Site_482,37,Type_A,5872.456933,99.86463743,Mid-Market,Gold,Premium,7,1791.440598
Site_483,37,Type_B,19922.99476,70.01994724,Enterprise,Silver,Compact,4,1624.494229
Site_484,47,Type_D,5866.708415,35.35412584,Small Business,Bronze,Premium,9,2103.124526
Site_485,41,Type_C,15425.52843,2.580555618,Mid-Market,Gold,Standard,6,1297.467756
Site_486,16,Type_D,19755.18388,15.2939173,Enterprise,Bronze,Premium,3,3628.039172
Site_487,7,Type_C,8587.701563,97.64050354,Mid-Market,Silver,Standard,6,3273.082922
Site_488,5,Type_C,7133.74053,10.14393953,Enterprise,Silver,Premium,6,2672.953404
Site_489,37,Type_D,6820.774091,21.68015867,Mid-Market,Bronze,Compact,5,2256.466007
Site_490,44,Type_C,9549.127214,21.96238764,Enterprise,Silver,Premium,2,4590.781443
Site_491,14,Type_A,6515.687165,54.2004241,Enterprise,Gold,Compact,2,631.0570325
Site_492,47,Type_B,15382.42013,60.1994707,Mid-Market,Bronze,Standard,7,3960.984846
Site_493,48,Type_C,5934.376972,69.70842712,Small Business,Gold,Premium,2,4558.593073
Site_494,33,Type_A,12641.33192,93.4305141,Enterprise,Bronze,Compact,6,2508.595607
Site_495,17,Type_C,19950.45281,77.17646365,Small Business,Silver,Standard,5,2978.107212
Site_496,16,Type_B,17209.55404,75.3396365,Mid-Market,Bronze,Standard,4,4750.086595
Site_497,35,Type_A,14228.29157,51.59229303,Small Business,Bronze,Premium,7,1455.248819
Site_498,6,Type_B,9593.804312,25.25555934,Small Business,Gold,Standard,8,2840.606815
Site_499,39,Type_B,14358.43754,52.61901716,Small Business,Silver,Compact,4,2636.245072
Site_500,27,Type_A,12905.62196,94.21555506,Small Business,Gold,Standard,1,1662.766915
Site_501,21,Type_A,11391.25076,4.221019901,Small Business,Silver,Standard,1,4183.669537
Site_502,30,Type_A,6960.655651,5.727568091,Enterprise,Gold,Compact,1,4548.202676
Site_503,12,Type_D,18299.06323,21.48104569,Enterprise,Bronze,Standard,1,4018.696609
Site_504,33,Type_A,11746.76973,0.867209844,Enterprise,Gold,Standard,5,1379.115324
Site_505,30,Type_A,7919.337677,45.55176672,Mid-Market,Silver,Standard,4,890.3688598
Site_506,14,Type_A,10516.39026,3.723164975,Small Business,Silver,Standard,9,3224.500184
Site_507,30,Type_A,11211.94629,92.43949594,Enterprise,Bronze,Compact,3,756.9264223
Site_508,38,Type_C,17413.06843,63.43192517,Mid-Market,Silver,Standard,7,3527.716499
Site_509,45,Type_D,16004.21571,77.4618732,Enterprise,Gold,Compact,8,2886.908991
Site_510,11,Type_B,16539.5734,80.41669159,Enterprise,Bronze,Standard,6,3482.535797
Site_511,8,Type_A,5165.468966,85.91970511,Small Business,Silver,Standard,1,3155.768481
Site_512,49,Type_C,11242.30997,37.75863584,Mid-Market,Silver,Standard,8,2402.161563
Site_513,15,Type_C,12220.16227,21.86781443,Small Business,Gold,Standard,3,1403.947311
Site_514,33,Type_C,5287.884152,42.17016006,Small Business,Gold,Compact,8,1875.659611
Site_515,40,Type_B,8897.198131,85.30372904,Enterprise,Bronze,Compact,4,2860.252584
Site_516,29,Type_A,16404.34735,18.88762301,Small Business,Silver,Compact,8,3433.406421
Site_517,25,Type_D,7056.645586,36.40452928,Mid-Market,Gold,Premium,1,4007.673576
Site_518,40,Type_D,13029.65197,61.18342939,Small Business,Bronze,Standard,3,3952.268233
Site_519,14,Type_C,8228.02808,32.58697045,Small Business,Silver,Standard,6,4877.099345
Site_520,41,Type_B,5181.81162,74.00950208,Small Business,Silver,Compact,9,1786.286519
Site_521,13,Type_B,8618.021864,65.48077915,Enterprise,Bronze,Premium,2,819.998187
Site_522,28,Type_B,19638.10632,8.251415687,Mid-Market,Bronze,Standard,1,2055.45621
Site_523,39,Type_D,17023.05668,70.94954943,Enterprise,Gold,Compact,3,3844.825139
Site_524,39,Type_C,19393.64966,53.00117318,Enterprise,Silver,Standard,4,2471.50243
Site_525,40,Type_A,12317.81066,10.98588626,Enterprise,Silver,Standard,5,4180.047938
Site_526,22,Type_D,6646.04298,29.22786497,Enterprise,Silver,Compact,3,2971.968643
Site_527,43,Type_C,13219.39233,93.77967738,Enterprise,Bronze,Compact,2,4684.062752
Site_528,36,Type_C,11815.66002,85.26969557,Mid-Market,Gold,Standard,2,4765.385489
Site_529,28,Type_A,17665.35624,99.21584092,Small Business,Silver,Standard,7,811.8702771
Site_530,27,Type_A,6471.238712,36.90782098,Enterprise,Bronze,Compact,9,2553.860479
Site_531,36,Type_A,12323.61706,55.23265746,Enterprise,Silver,Standard,2,3243.600776
Site_532,41,Type_B,7250.72997,86.57251491,Mid-Market,Gold,Standard,7,1651.426434
Site_533,16,Type_A,9870.138903,4.206587894,Mid-Market,Silver,Compact,7,2331.845507
Site_534,17,Type_C,16060.35616,47.03402761,Small Business,Gold,Standard,7,3549.566935
Site_535,27,Type_A,12140.27194,75.81067059,Mid-Market,Gold,Standard,3,1520.304021
Site_536,29,Type_C,10638.32428,49.93964288,Small Business,Silver,Premium,7,3208.916088
Site_537,39,Type_D,10917.14418,32.03796673,Enterprise,Silver,Compact,1,3638.515227
Site_538,45,Type_B,11891.70153,92.3760782,Enterprise,Gold,Premium,1,907.2333999
Site_539,34,Type_D,16775.24816,72.5296185,Small Business,Bronze,Premium,5,2738.881922
Site_540,21,Type_D,18381.27033,19.30345091,Mid-Market,Gold,Premium,2,1683.860135
Site_541,24,Type_C,19330.0203,54.03351296,Small Business,Silver,Standard,9,3759.738602
Site_542,29,Type_D,16803.55079,45.3422858,Mid-Market,Silver,Standard,7,1352.999788
Site_543,26,Type_C,9731.103436,56.71839978,Enterprise,Bronze,Premium,4,4515.07062
Site_544,17,Type_A,15322.02059,95.61000574,Mid-Market,Gold,Premium,4,2439.236014
Site_545,23,Type_A,11564.04686,83.42502202,Small Business,Gold,Premium,2,1391.013636
Site_546,40,Type_C,8820.059331,55.44583613,Small Business,Gold,Standard,5,2471.098084
Site_547,16,Type_A,17613.07369,79.08145346,Enterprise,Silver,Premium,4,2339.346933
Site_548,45,Type_B,5576.395234,95.00209713,Mid-Market,Gold,Premium,1,2430.135318
Site_549,23,Type_D,18526.42988,15.63503359,Mid-Market,Bronze,Compact,8,3135.025821
Site_550,16,Type_B,11922.16197,1.880747084,Mid-Market,Silver,Compact,3,2845.281762
Site_551,13,Type_D,14558.02215,20.6857126,Enterprise,Silver,Standard,6,1173.997093
Site_552,11,Type_A,14890.30883,14.62150783,Mid-Market,Gold,Compact,4,795.1058269
Site_553,32,Type_B,18426.76611,75.80228697,Small Business,Bronze,Compact,9,3782.369519
Site_554,18,Type_A,14550.04523,3.937302449,Mid-Market,Silver,Compact,7,3018.728462
Site_555,35,Type_D,14209.00377,80.30742955,Enterprise,Silver,Standard,9,2115.503456
Site_556,23,Type_C,5999.780608,4.857018964,Mid-Market,Gold,Compact,3,4137.610201
Site_557,20,Type_C,12776.12033,0.518070603,Mid-Market,Gold,Standard,1,2246.263134
Site_558,9,Type_B,7252.535012,28.82771943,Small Business,Bronze,Premium,5,4081.842903
Site_559,39,Type_A,16061.50653,1.885626821,Mid-Market,Gold,Compact,3,1875.902574
Site_560,16,Type_A,12683.32881,43.04602204,Small Business,Bronze,Standard,6,827.803839
Site_561,29,Type_B,15203.41669,74.04582168,Small Business,Silver,Compact,8,4696.878622
Site_562,25,Type_C,5625.093509,56.30041143,Enterprise,Bronze,Premium,4,2275.480082
Site_563,40,Type_D,6271.880241,40.64390646,Small Business,Bronze,Standard,5,4067.116578
Site_564,27,Type_B,15744.85082,92.6918438,Small Business,Bronze,Standard,5,1756.1486
Site_565,20,Type_D,6081.26504,37.76567354,Enterprise,Silver,Standard,4,3408.643005
Site_566,43,Type_C,6068.850916,1.882216324,Small Business,Gold,Premium,4,4429.89893
Site_567,49,Type_A,5181.627129,80.98923502,Enterprise,Silver,Premium,4,687.3981005
Site_568,46,Type_C,19347.52097,20.74048837,Mid-Market,Gold,Premium,4,4237.860941
Site_569,43,Type_B,16062.62539,9.210120622,Enterprise,Bronze,Standard,4,3070.998522
Site_570,18,Type_A,10298.77113,5.629840718,Small Business,Bronze,Premium,5,3233.622893
Site_571,35,Type_B,9448.033719,3.986439559,Enterprise,Bronze,Compact,2,2854.211004
Site_572,9,Type_B,10245.54845,47.85403613,Small Business,Bronze,Premium,2,4435.137965
Site_573,39,Type_C,16619.80297,2.269209201,Mid-Market,Bronze,Standard,9,695.4501076
Site_574,27,Type_B,14920.55917,24.26897929,Enterprise,Gold,Compact,2,1674.627762
Site_575,33,Type_C,7777.933518,83.83285638,Mid-Market,Gold,Premium,6,4440.931425
Site_576,47,Type_A,7611.64003,52.30998935,Small Business,Bronze,Compact,2,3885.555661
Site_577,15,Type_C,6475.934746,28.16688246,Small Business,Silver,Compact,5,579.4032208
Site_578,22,Type_A,14904.5408,75.26596842,Mid-Market,Silver,Standard,4,2826.528274
Site_579,16,Type_C,16465.58993,35.93848165,Enterprise,Bronze,Compact,7,2883.077063
Site_580,13,Type_D,8975.696425,33.3399521,Enterprise,Gold,Compact,7,2303.969608
Site_581,14,Type_D,5314.174415,83.73002562,Small Business,Silver,Standard,6,1838.269994
Site_582,48,Type_B,6232.575012,43.49146875,Mid-Market,Silver,Standard,5,3567.761827
Site_583,21,Type_C,19517.90052,22.8373089,Mid-Market,Silver,Standard,1,1435.057091
Site_584,42,Type_C,9431.671662,50.11043355,Enterprise,Bronze,Compact,3,4095.268529
Site_585,11,Type_A,16538.34722,98.78968832,Enterprise,Silver,Compact,9,4113.667223
Site_586,17,Type_B,14369.95353,99.09615309,Enterprise,Silver,Compact,1,2368.676469
Site_587,44,Type_C,10729.09459,64.2970656,Mid-Market,Silver,Standard,5,1775.966049
Site_588,46,Type_B,8085.308933,7.380593157,Enterprise,Silver,Premium,2,1777.451817
Site_589,13,Type_D,6820.796272,77.13232204,Enterprise,Gold,Compact,4,2670.310958
Site_590,31,Type_C,14225.19452,36.56363111,Small Business,Bronze,Premium,1,3738.106511
Site_591,6,Type_C,16619.50671,77.79241293,Enterprise,Bronze,Standard,3,2114.909109
Site_592,9,Type_B,14658.5638,67.83300103,Enterprise,Gold,Compact,7,3245.195055
Site_593,33,Type_C,12954.532,15.19579104,Mid-Market,Gold,Premium,3,2221.180073
Site_594,41,Type_B,5629.268351,27.11385577,Mid-Market,Bronze,Compact,4,1870.354351
Site_595,42,Type_C,19527.33166,90.46007227,Small Business,Silver,Compact,2,611.8678216
Site_596,23,Type_A,16980.71287,57.1297979,Enterprise,Silver,Compact,3,517.6134758
Site_597,12,Type_B,9392.330551,97.08302364,Small Business,Bronze,Premium,9,1522.43455
Site_598,49,Type_C,19699.55494,51.91098534,Mid-Market,Silver,Standard,3,2328.828291
Site_599,5,Type_D,14028.22384,33.75659883,Small Business,Gold,Compact,5,4330.675253
Site_600,26,Type_C,13736.33987,88.14973764,Mid-Market,Silver,Standard,2,4093.179093
Site_601,21,Type_D,16221.09769,71.11150611,Small Business,Silver,Standard,4,1702.243682
Site_602,11,Type_D,17176.54682,60.21633745,Small Business,Silver,Premium,7,1600.431993
Site_603,29,Type_A,14847.17911,8.046897534,Enterprise,Bronze,Premium,7,1522.94932
Site_604,49,Type_B,6921.436195,0.674498458,Small Business,Gold,Standard,3,2026.568032
Site_605,8,Type_C,10074.01259,95.5088701,Enterprise,Silver,Compact,5,2741.894238
Site_606,40,Type_A,18921.2546,23.89920765,Enterprise,Bronze,Premium,1,2474.004974
Site_607,10,Type_C,8369.234178,62.82759336,Enterprise,Silver,Compact,1,1482.229395
